institution_id,institution_name,ciptitle,grad_cohort,year_postgrad,earnings
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,37478
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,30228
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,21679
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,29359
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,49410
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,20025
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,26546
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,24035
3895,UNIVERSITY OF WISCONSIN-MADISON,"GERMANIC LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,19866
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,32958
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,39651
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,19833
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,32634
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,46168
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,20425
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,31341
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,21619
3895,UNIVERSITY OF WISCONSIN-MADISON,"ROMANCE LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,21866
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"MIDDLE/NEAR EASTERN AND SEMITIC LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2007,5,22602
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"CLASSICS AND CLASSICAL LANGUAGES, LITERATURES, AND LINGUISTICS",2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS, OTHER",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS, OTHER",2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS, OTHER",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2001,5,32925
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES, GENERAL",2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2004,1,26546
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2004,5,37748
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES BUSINESS SERVICES,2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2001,1,28143
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2001,5,43555
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2001,10,52941
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2004,1,31523
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2004,5,45109
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2004,10,61218
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2007,1,27264
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2007,5,42097
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2010,1,29304
3895,UNIVERSITY OF WISCONSIN-MADISON,FAMILY AND CONSUMER ECONOMICS AND RELATED STUDIES,2013,1,25194
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,1,20276
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,5,32124
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,10,37640
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2004,1,18339
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2004,5,29467
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2004,10,36521
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2007,1,18680
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2007,5,29956
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2010,1,18882
3895,UNIVERSITY OF WISCONSIN-MADISON,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2013,1,21727
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2001,1,34170
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2001,5,36128
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2001,10,51690
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2004,1,32925
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2004,5,40728
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2004,10,54948
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2007,1,25339
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2007,5,34526
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2010,1,25658
3895,UNIVERSITY OF WISCONSIN-MADISON,APPAREL AND TEXTILES,2013,1,28598
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2001,1,19683
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2001,5,36488
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2001,10,42123
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2004,1,20991
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2004,5,38634
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2004,10,50621
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2007,1,20841
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2007,5,37171
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2010,1,20761
3895,UNIVERSITY OF WISCONSIN-MADISON,LEGAL PROFESSIONS AND STUDIES,2013,1,21836
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2001,1,18321
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2001,5,31019
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2001,10,42052
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2004,1,19385
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2004,5,30504
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2004,10,38559
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2007,1,18519
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2007,5,28405
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2010,1,20254
3895,UNIVERSITY OF WISCONSIN-MADISON,"ENGLISH LANGUAGE AND LITERATURE, GENERAL",2013,1,21868
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2001,1,19508
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2001,5,31495
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2001,10,52482
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2004,1,20497
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2004,5,37522
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2004,10,52178
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2007,1,20618
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2007,5,35884
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2010,1,19949
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOLOGY, GENERAL",2013,1,19790
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2001,1,24449
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2001,5,30926
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2001,10,51048
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2004,1,24962
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2004,5,35772
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2004,10,52628
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2007,1,23149
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2007,5,39249
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2010,1,22192
3895,UNIVERSITY OF WISCONSIN-MADISON,"BIOCHEMISTRY, BIOPHYSICS AND MOLECULAR BIOLOGY",2013,1,26850
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2001,5,24615
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2001,10,38289
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,BOTANY/PLANT BIOLOGY,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2001,1,22355
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2001,5,40044
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2001,10,51392
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2004,1,25299
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2004,5,36488
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2004,10,60381
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2007,1,24743
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2007,5,40283
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2010,1,22441
3895,UNIVERSITY OF WISCONSIN-MADISON,MICROBIOLOGICAL SCIENCES AND IMMUNOLOGY,2013,1,23857
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2001,1,19227
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2001,5,30952
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2001,10,44914
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2004,1,18267
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2004,5,31766
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2004,10,41964
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2007,1,18666
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2007,5,31114
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2010,1,18229
3895,UNIVERSITY OF WISCONSIN-MADISON,ZOOLOGY/ANIMAL BIOLOGY,2013,1,17995
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2001,1,24267
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2001,5,35416
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2001,10,47260
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2004,1,21987
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2004,5,41406
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2004,10,51951
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2007,1,22130
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2007,5,32620
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2010,1,20921
3895,UNIVERSITY OF WISCONSIN-MADISON,GENETICS,2013,1,21757
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,PHARMACOLOGY AND TOXICOLOGY,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2001,1,14072
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2001,5,18771
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2001,10,33993
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2004,1,17033
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2004,5,25194
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2004,10,39369
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2007,1,16051
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2007,5,24035
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2010,1,16478
3895,UNIVERSITY OF WISCONSIN-MADISON,"ECOLOGY, EVOLUTION, SYSTEMATICS, AND POPULATION BIOLOGY",2013,1,17197
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2001,1,22694
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2001,5,39986
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2001,10,48432
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2004,1,28790
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2004,5,43969
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2004,10,55813
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2007,1,26142
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2007,5,40449
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2010,1,32925
3895,UNIVERSITY OF WISCONSIN-MADISON,MATHEMATICS,2013,1,36745
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,APPLIED MATHEMATICS,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2007,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2010,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,STATISTICS,2013,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2001,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2001,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2001,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2004,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2004,5,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2004,10,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2007,1,NA
3895,UNIVERSITY OF WISCONSIN-MADISON,MILITARY SCIENCE AND OPERATIONAL STUDIES,2007,5,NA
