institution_id,institution_name,deglevl_code,deglevl,degcip_4dig,ciptitle,grad_cohort,grad_cohort_label,year_postgrad,p25_earnings,p50_earnings,p75_earnings,cellcount,state
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1199,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES, OTHER",2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1199,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES, OTHER",2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1199,"COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES, OTHER",2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1312,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1502,CIVIL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1502,CIVIL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1599,"ENGINEERING TECHNOLOGIES/TECHNICIANS, OTHER",2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1599,"ENGINEERING TECHNOLOGIES/TECHNICIANS, OTHER",2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1599,"ENGINEERING TECHNOLOGIES/TECHNICIANS, OTHER",2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2006,2006-2010,1,21356,36128,52107,38,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2006,2006-2010,5,34450,51106,75958,45,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4302,FIRE PROTECTION,2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4302,FIRE PROTECTION,2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4302,FIRE PROTECTION,2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4507,GEOGRAPHY AND CARTOGRAPHY,2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4507,GEOGRAPHY AND CARTOGRAPHY,2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4507,GEOGRAPHY AND CARTOGRAPHY,2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4507,GEOGRAPHY AND CARTOGRAPHY,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4507,GEOGRAPHY AND CARTOGRAPHY,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4507,GEOGRAPHY AND CARTOGRAPHY,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4699,"CONSTRUCTION TRADES, OTHER",2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4699,"CONSTRUCTION TRADES, OTHER",2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4901,AIR TRANSPORTATION,2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4901,AIR TRANSPORTATION,2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4901,AIR TRANSPORTATION,2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4901,AIR TRANSPORTATION,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4901,AIR TRANSPORTATION,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",4901,AIR TRANSPORTATION,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,2006-2010,1,48432,63005,90678,33,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,2006-2010,5,57318,69311,104749,30,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2011,2011-2015,1,26585,43798,72639,68,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5135,SOMATIC BODYWORK AND RELATED THERAPEUTIC SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2006,2006-2010,1,18498,23391,28381,36,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2006,2006-2010,5,20561,27512,39369,46,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2011,2011-2015,1,18087,23411,28734,55,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5203,ACCOUNTING AND RELATED SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5203,ACCOUNTING AND RELATED SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5203,ACCOUNTING AND RELATED SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,1,"Certificate, <1 year",5208,FINANCE AND FINANCIAL MANAGEMENT SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,10,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1312,"TEACHER EDUCATION AND PROFESSIONAL DEVELOPMENT, SPECIFIC LEVELS AND METHODS",2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1511,ENGINEERING-RELATED TECHNOLOGIES,2011,2011-2015,1,NA,NA,NA,NA,CO
1359,COLORADO NORTHWESTERN COMMUNITY COLLEGE,2,"Certificate,1-2 years",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,1,NA,NA,NA,NA,CO
